k1,k2,k3,k4
0.0077687,-0.36685,0.12344,0.10876
0.0082003,-0.48123,-0.031075,0.10876
0.0082003,-0.694,-0.039707,0.10919
0.0082003,-0.72378,0.036254,0.10919
0.0073371,-0.66206,-0.081571,0.10876
0.0064739,-0.52611,0.028054,0.10876
0.0069055,-0.34398,0.094519,0.10919
0.0069055,-0.079845,-0.072076,0.11006
0.0069055,0.053517,0.0047475,0.11006
0.0069055,0.13379,0.074234,0.10962
0.0064739,0.41476,-0.14286,0.10919
0.0064739,0.51403,-0.10617,0.10919
0.0060423,0.52611,0.0082003,0.10962
0.0060423,0.47389,0.096245,0.10962
0.0064739,0.37462,0.13293,0.11006
0.0056107,0.45878,0.13638,0.10876
0.0060423,0.56323,-0.028917,0.11092
0.0064739,0.48209,-0.064307,0.10833
0.0064739,0.50626,-0.05136,0.11221
0.0064739,0.79111,-0.047907,0.10747
0.0069055,1.142,-0.033664,0.11221
0.0064739,1.3474,-0.094087,0.10962
0.0060423,1.0975,-0.025896,0.10747
0.0056107,0.9344,0.079845,0.11308
0.0047475,1.066,0.027622,-0.37937
0.0047475,1.1951,-0.030211,-0.53302
0.0047475,1.2792,0.015537,-0.47907
0.0043159,1.2123,0.069055,-0.51144
0.0043159,1.0233,0.059991,-0.49029
0.0047475,0.66897,-0.015537,-0.50367
0.0047475,0.31204,0.05956,-0.49461
0.0056107,0.22141,0.12732,-0.49978
0.0069055,0.34916,0.036254,-0.49676
0.0073371,0.49461,-0.035391,-0.49763
0.0077687,0.47346,-0.038412,-0.49763
0.0077687,0.40311,-0.022011,-0.49676
0.0082003,0.44929,-0.045749,-0.49676
0.0077687,0.61114,-0.09754,-0.49676
0.0064739,0.79801,-0.0043159,-0.49633
0.0051791,1.2009,0.053949,-0.49547
0.0064739,1.1252,0.035822,-0.49504
0.0064739,1.1368,0.080276,-0.49504
0.0060423,0.9426,0.0017264,-0.49504
0.0060423,0.54812,-0.042728,-0.49504
0.0064739,0.08934,0.080276,-0.49461
0.0069055,-0.25593,0.13509,-0.49461
0.0073371,-0.44281,0.021148,-0.49417
0.0073371,-0.50928,-0.042728,-0.49417
0.0077687,-0.55805,-0.043591,-0.49417
0.0082003,-0.62236,-0.036685,-0.49417
0.0077687,-0.54338,-0.094519,-0.49331
0.0082003,-0.45749,-0.073371,-0.49504
0.0082003,-0.10531,0.027622,-0.49158
0.0077687,0.17479,0.038843,-0.49547
0.0077687,0.18041,-0.0064739,-0.49029
0.0077687,-0.028485,-0.045749,-0.49504
0.0073371,-0.28312,-0.034527,-0.49072
0.0077687,-0.53129,0.013379,-0.49158
0.0077687,-0.80406,0.021148,-0.49115
0.0077687,-1.0466,0.050065,-0.0090634
0.0077687,-1.1584,0.059991,0.13077
0.0077687,-1.1066,0.13034,0.083729
0.0069055,-1.1912,0.095814,0.11524
0.0077687,-1.372,-0.085455,0.096245
0.0090634,-1.5796,-0.075529,0.11049
0.0077687,-1.3177,-0.062149,0.10315
0.0077687,-0.75529,-0.12603,0.10876
0.0073371,-0.1148,-0.060423,0.10703
0.0073371,0.16573,-0.046612,0.10833
0.0069055,0.34139,-0.02719,0.10833
0.0069055,0.2555,0.050928,0.10833
0.0069055,-0.025464,0.04057,0.10833
0.0069055,-0.31075,-0.012948,0.10833
0.0073371,-0.44799,-0.042296,0.10833
0.0077687,-0.36901,0.10186,0.10876
0.0082003,-0.17436,0.16573,0.10919
0.0082003,-0.13466,0.10876,0.10962
0.0082003,-0.60768,-0.039707,0.10919
0.0082003,-1.1463,-0.020716,0.10919
0.0082003,-1.3828,0.0086319,0.10962
0.0077687,-1.3729,-0.092792,0.10962
0.0073371,-1.101,-0.056539,0.10962
0.0073371,-0.37462,-0.035822,0.10919
0.0069055,0.24989,-0.088908,0.10919
0.0069055,0.68062,-0.023306,0.10919
0.0069055,0.90807,-0.013379,0.10962
0.0069055,0.9508,-0.09495,0.11006
0.0077687,0.7678,-0.028485,0.11049
0.0069055,0.70177,0.031506,0.11006
0.0064739,0.92102,0.083729,0.11006
0.0025896,0.89469,0.019422,0.11006
0.0025896,0.42555,-0.011653,0.11006
0.0047475,-0.04877,0.11178,0.11006
0.0034527,-0.17091,0.1161,0.10962
0.0034527,0.055244,0.00086319,0.11006
0.0034527,0.2896,-0.093224,0.11049
0.0034527,0.072939,-0.059128,0.11006
0.0030211,0.30298,0.16918,0.11006
0.0034527,0.47562,0.068623,0.11049
0.0034527,0.25637,-0.11265,0.11092
0.0030211,-0.68753,-0.058697,0.11092
0.002158,-0.95382,-0.070781,0.11092
0.002158,-0.6038,0.042296,0.11049
0.002158,-0.1981,-0.045749,0.11006
0.0012948,0.35261,0.023738,0.11006
0,0.85196,0.15365,0.11006
0,0.93483,0.014674,0.11006
0,0.43332,-0.058265,0.10962
-0.0012948,-0.077255,0.0012948,0.10962
-0.0025896,-0.25248,-0.0038843,0.11006
-0.0030211,-0.19637,0.14502,0.11049
-0.0030211,-0.29996,0.032369,0.11049
-0.0034527,-0.39577,-0.045317,0.11006
-0.0034527,-0.3798,0.011653,0.11049
-0.0025896,-0.62236,-0.02719,0.11049
-0.0025896,-0.94562,-0.0056107,0.11049
-0.002158,-1.2335,0.041001,0.11049
-0.0017264,-1.3707,0.02978,0.11006
-0.0017264,-1.044,0.031506,0.10962
-0.0012948,-0.5464,-0.024169,0.11006
-0.00043159,-0.44152,-0.062581,0.11049
0,-0.86793,0.028054,0.11092
0,-1.2672,0.011653,0.11092
-0.00043159,-1.3146,-0.0047475,0.11049
-0.00086319,-1.0544,-0.012948,0.11049
-0.00086319,-0.79845,-0.02158,0.11049
-0.0012948,-0.8265,0.0086319,0.10962
-0.0012948,-0.76176,0.026759,0.10962
-0.00086319,-0.58265,-0.05697,0.10962
-0.00043159,-0.6038,-0.12128,0.10962
-0.00086319,-0.80578,-0.026327,0.10919
-0.00043159,-0.53,-0.011221,0.10876
0,-0.26111,0.0034527,0.10962
0.00043159,-0.25248,-0.00043159,0.11006
0.00086319,-0.43763,0.041864,0.11006
0.00043159,-0.99439,0.074666,0.11006
0.00086319,-1.3487,-0.019853,0.10962
0.00043159,-1.3725,-0.077687,0.10962
0.00086319,-1.0656,-0.062149,0.10962
0,-0.53517,-0.086319,0.11006
0,-0.056539,0.012948,0.10962
-0.002158,0.26543,0.062149,0.10919
-0.0017264,0.25507,0.049633,0.10962
-0.00043159,0.10186,0.037549,0.10962
-0.00086319,0.33362,-0.044454,0.11049
-0.00086319,0.79715,-0.14027,0.11049
-0.0012948,0.9823,-0.1148,0.11006
-0.00086319,1.2067,0.11221,0.10962
-0.00086319,1.4825,0.18472,0.10962
-0.00043159,1.3164,0.078118,0.10962
-0.00043159,0.59301,0.16444,0.10919
-0.00043159,0.21752,0.11739,0.10919
-0.00043159,0.23392,0.050928,0.10962
-0.00043159,0.056539,0.0099266,0.10962
-0.00043159,0.054812,-0.15667,0.10876
-0.00086319,0.011653,-0.054812,0.10876
-0.0012948,0.15365,0.0060423,0.10919
-0.0012948,0.47734,-0.049202,0.10962
-0.0012948,0.90203,-0.081139,0.10962
-0.00043159,1.022,-0.059991,0.10962
-0.00043159,1.0708,-0.015969,0.10876
-0.00043159,1.0829,0.044022,0.10876
0,0.99827,0.015537,0.10876
0.00043159,0.84117,-0.0086319,0.10876
0.00086319,0.74838,0.064307,0.10876
0.0012948,0.52007,0.034527,0.10833
0.002158,0.3634,0.012948,0.10833
0.0025896,0.10013,0.069486,0.10876
0.0034527,-0.15839,0.095382,0.10919
0.0030211,-0.50151,0.033664,0.10919
0.0030211,-0.70824,0.025896,0.10876
0.0030211,-0.59473,-0.022011,0.10876
0.0025896,-0.25939,-0.16401,0.10876
0.0017264,0.039275,-0.12041,0.10876
0.0012948,0.09754,-0.024601,0.10876
0.0012948,-0.0047475,-0.033664,0.10876
0.0012948,-0.054812,0.083297,0.10876
0.00043159,0.27147,0.10833,0.10876
0.00043159,0.4057,-0.014243,0.10876
0,0.10099,0.013379,0.10876
0,-0.50583,0.066034,0.10876
0,-0.68796,0.07596,0.10876
0,-0.35995,0.13595,0.10919
-0.00043159,-0.092792,0.035822,0.10919
-0.00043159,-0.22529,-0.036254,0.10876
-0.00043159,-0.2801,-0.018558,0.10833
-0.00086319,-0.07855,-0.053949,0.10876
-0.00086319,-0.32542,-0.10142,0.10876
-0.00086319,-0.51403,-0.024601,0.10876
0.00043159,-0.42555,-0.065602,0.10876
0.00043159,-0.36858,0.0086319,0.10876
0.00086319,-0.40009,0.069055,0.10919
-0.00086319,-0.54165,-0.066034,0.10962
-0.0030211,-0.92749,0.059128,0.10962
0.00043159,-1.2033,0.17954,0.11006
0,-1.312,-0.056539,0.10919
0,-1.4359,-0.084161,0.10876
0,-1.2831,-0.042728,0.10876
-0.00043159,-0.82952,-0.050928,0.10919
-0.00043159,-0.52438,-0.069918,0.10919
-0.00043159,-0.46094,-0.095382,0.10876
-0.00043159,-0.46051,-0.02158,0.10876
0,-0.015969,0.033233,0.10876
0,0.75744,0.044886,0.10876
-0.00043159,1.101,-0.032801,0.10876
-0.00086319,0.95943,-0.075529,0.10919
-0.00086319,0.64091,0.044886,0.10919
-0.00086319,0.35779,0.12646,0.10876
-0.0012948,0.049202,0.060855,0.10876
-0.00086319,-0.056107,0.10488,0.10876
-0.00043159,0.15796,0.087182,0.10876
0,0.082434,-0.031938,0.10876
0.00086319,-0.18861,0.0086319,0.10919
0.0017264,-0.38843,0.031506,0.10876
0.002158,-0.59819,-0.029348,0.10876
0.0025896,-0.55891,-0.020285,0.10876
0.0030211,-0.082434,0.044886,0.10876
0.0034527,0.48079,0.022443,0.10962
0.0025896,0.9085,-0.072939,0.10919
0.0034527,1.1985,-0.2568,0.10876
0.002158,0.81053,-0.081139,0.10876
0.0017264,0.36426,0.11912,0.10876
0.002158,0.63444,0.18084,0.10876
0.0017264,1.1916,-0.041001,0.10876
0.002158,1.0712,-0.14156,0.10876
0.002158,0.39793,-0.11437,0.10876
0.0030211,-0.11265,0.1571,0.10876
0.0038843,-0.42382,0.22615,0.10876
0.0043159,-0.83297,0.096245,0.10876
0.0051791,-1.1778,-0.11524,0.10876
0.0051791,-1.2413,0.014674,0.10876
0.0051791,-1.041,0.04877,0.10876
0.0056107,-0.73543,-0.12128,0.10833
0.0060423,-0.80967,-0.2719,0.10747
0.0060423,-0.84937,-0.00043159,0.10747
0.0060423,-0.28097,0.17868,0.1079
0.0060423,0.8101,-0.13466,0.10833
0.0064739,1.3763,-0.26672,0.10876
0.0069055,1.3349,-0.012085,0.1079
0.0073371,0.87743,0.16918,0.1079
0.0086319,0.34009,0.14847,0.10833
0.0090634,-0.078118,0.14243,0.10876
0.009495,-0.41044,0.20716,0.10876
0.0090634,-0.41001,0.15192,0.10833
0.0082003,0.30557,0.009495,0.10833
0.009495,0.57661,0.056539,0.10876
0.0090634,-0.14933,-0.11308,0.10876
0.0090634,-0.85326,-0.16703,0.10876
0.009495,-0.88088,0.11739,0.10919
0.0090634,-0.38196,0.053949,0.10876
0.0090634,0.11696,-0.22313,0.10876
0.0090634,0.35779,-0.14804,0.10919
0.009495,0.62192,-0.025032,0.10919
0.009495,0.7117,-0.058265,0.10919
0.010358,0.27406,-0.019422,0.10876
0.01079,0.19637,0.025896,0.10876
0.011653,0.57057,0.054381,0.10876
0.011653,0.96418,0.091929,0.10876
0.01079,1.1135,-0.043159,0.10876
0.011221,0.56927,-0.078981,0.10919
0.012085,-0.38757,0.14502,0.10962
0.0099266,-0.94217,0.1912,0.10962
0.011653,-1.0354,0.1066,0.10876
0.011653,-0.81442,0.0077687,0.10876
0.01079,-0.49504,-0.090634,0.10876
0.012085,-0.38196,-0.10488,0.10876
0.011221,-0.53215,0.02158,0.10876
0.011653,-0.68925,0.0025896,0.10876
0.011653,-0.56323,-0.082434,0.10833
0.01079,-0.13077,-0.12473,0.10833
0.0099266,0.65688,-0.098835,0.10876
0.009495,1.3086,-0.13681,0.10919
0.0090634,1.5188,-0.16703,0.10919
0.0077687,1.5063,-0.055675,0.10876
0.0069055,1.7259,0.14372,0.10876
0.0060423,1.918,0.17738,0.10876
0.0047475,1.9163,0.093224,0.10876
0.0043159,1.71,0.16314,0.10876
0.0047475,1.1424,0.23781,0.10876
0.0047475,0.43548,0.22054,0.10919
0.0047475,-0.13725,0.15926,0.10833
0.0051791,-0.38455,-0.01079,0.11049
0.0056107,-0.13077,-0.084161,0.10703
0.0060423,0.52309,-0.083297,0.11265
0.0064739,1.1947,-0.19379,0.10574
0.0060423,0.74579,-0.20846,0.1148
0.0064739,0.40009,-0.059128,0.10401
0.0064739,0.74752,0.074234,0.11524
0.0051791,1.3811,-0.0060423,0.088908
0.0051791,2.0557,-0.10401,-0.41606
0.0043159,2.4342,-0.072508,-0.52395
0.0043159,2.3664,-0.002158,-0.48338
0.0043159,1.6992,0.067328,-0.50885
0.0043159,0.76349,0.063444,-0.49115
0.0047475,-0.04877,0.016401,-0.50324
0.0012948,-0.49892,0.11221,-0.49547
0.0034527,-0.49849,0.19983,-0.49978
0.0051791,-0.27363,0.11135,-0.49676
0.0056107,-0.20846,-0.063013,-0.49763
0.0056107,-0.29737,-0.066034,-0.49719
0.0060423,-0.4372,-0.16444,-0.49676
0.0060423,-0.39793,-0.13638,-0.49633
0.0047475,0.27881,0.01899,-0.49633
0.0047475,0.81139,-0.0060423,-0.49633
0.0047475,0.77126,-0.002158,-0.4959
0.0051791,0.60682,0.087613,-0.49547
0.0056107,0.23953,0.052223,-0.49547
0.0056107,0.1394,0.07596,-0.49547
0.0056107,0.76867,-0.015969,-0.49504
0.0056107,1.126,-0.068623,-0.49504
0.0056107,0.91325,0.04057,-0.49461
0.0056107,0.13077,0.091929,-0.49461
0.0064739,-0.95468,0.16573,-0.49461
0.0051791,-1.4989,0.1817,-0.49374
0.0043159,-1.4812,-0.055675,-0.49417
0.0043159,-1.2887,-0.12991,-0.49331
0.0038843,-0.50194,-0.032369,-0.49504
0.0038843,0.21407,-0.15192,-0.49158
0.0043159,0.091929,-0.066465,-0.49547
0.0047475,-0.67242,0.028054,-0.49072
0.0047475,-1.1899,0.018127,-0.49504
0.0047475,-1.3017,0.053949,-0.49115
0.0047475,-1.0682,-0.047044,-0.49115
0.0051791,-0.62581,-0.11394,-0.49288
0.0056107,-0.13811,-0.0064739,-0.012085
0.0060423,-0.017695,-0.10876,0.13164
0.0064739,-0.36685,-0.11567,0.083297
0.0069055,-0.60509,0.1394,0.1148
0.0069055,-0.56021,0.17566,0.096677
0.0069055,-0.61761,-0.062149,0.11135
0.0069055,-0.88433,-0.066897,0.10401
0.0069055,-1.1088,0.038843,0.10919
0.0069055,-1.0539,0.0069055,0.10703
0.0069055,-1.0544,-0.087182,0.10833
0.0069055,-0.8934,-0.015969,0.10833
0.0069055,-0.40527,0.033664,0.10876
0.0069055,0.0038843,0.073371,0.10876
0.0069055,0.13164,0.056539,0.10876
0.0069055,0.21234,-0.041001,0.10919
0.0069055,0.018127,-0.050928,0.10919
0.0069055,-0.16703,0.017695,0.10919
0.0056107,0.096245,0.031075,0.10962
0.0051791,0.58049,-0.0077687,0.11006
0.0047475,0.80751,-0.034959,0.11049
0.0043159,0.88045,0.041864,0.11049
0.0038843,1.1135,0.053517,0.11006
0.002158,1.0621,-0.043591,0.10962
0.0030211,0.63746,0.021148,0.11049
0.0038843,0.5287,0.041433,0.11092
0.0043159,0.59689,0.035391,0.11092
0.0047475,0.47303,0.039275,0.11092
0.0047475,0.27751,-0.014674,0.11049
0.0047475,0.16098,-0.00086319,0.11092
0.0043159,0.22011,0.01899,0.11092
0.0043159,0.29305,-0.05956,0.11092
0.0043159,0.37462,-0.012516,0.11092
0.0038843,0.41001,-0.088045,0.11049
0.0034527,0.27363,-0.015537,0.11006
0.0030211,0.10315,0.070781,0.11006
0.0030211,0.24385,-0.029348,0.11049
0.0030211,0.49806,-0.054812,0.11049
0.002158,0.6284,-0.030643,0.11006
0.002158,0.63142,-0.042296,0.11006
0.0025896,0.70393,0.045749,0.11049
0.0025896,0.74579,0.012085,0.11049
0.0012948,0.54467,-0.028917,0.11006
0.0012948,0.21234,0.061718,0.11049
0.0012948,-0.030643,0.082434,0.11049
0.0012948,-0.05956,0.073371,0.11049
0.00086319,-0.12257,-0.0064739,0.11006
0.0012948,-0.42987,0.074666,0.10919
0.00086319,-0.71126,0.10703,0.10919
0.0017264,-0.94648,0.044022,0.10962
0.002158,-1.123,0.016401,0.11006
0.0017264,-1.0781,0.019422,0.10962
0.0025896,-0.99482,-0.037117,0.10962
0.0017264,-1.3988,-0.11308,0.10919
0.0012948,-1.65,-0.090203,0.10919
0.00043159,-1.4091,0.030211,0.10962
0.00043159,-0.95511,-0.0086319,0.10962
-0.00043159,-0.47259,-0.1079,0.10919
-0.00086319,-0.20975,0.011653,0.10876
-0.00086319,-0.22615,0.099266,0.10876
-0.0012948,-0.48899,0.02978,0.10919
-0.00086319,-0.99396,-0.084161,0.10919
0,-1.6785,-0.025896,0.10919
0,-2.0263,0.0073371,0.10962
0,-1.732,-0.054812,0.10919
-0.00043159,-1.1049,-0.053086,0.10919
-0.00043159,-0.51403,0.0012948,0.10962
-0.00086319,-0.4959,-0.002158,0.10962
-0.002158,-0.82003,-0.025464,0.10962
-0.0017264,-0.95598,-0.077687,0.10962
-0.0017264,-1.0311,-0.036685,0.10919
-0.002158,-1.189,-0.033664,0.10876
-0.0030211,-1.1442,0.073802,0.10876
-0.0030211,-0.94389,0.098835,0.10876
-0.0051791,-0.84851,0.17436,0.10919
-0.0073371,-1.0237,0.053517,0.10919
-0.0043159,-0.94778,0.080708,0.10919
-0.0034527,-0.89555,0.15494,0.10876
-0.0017264,-0.89987,-0.15796,0.10919
-0.00043159,-0.42123,-0.23479,0.10962
-0.00043159,0.2391,-0.13207,0.10962
-0.00043159,0.60596,-0.057402,0.10919
0,0.77082,0.14156,0.10876
0.00043159,0.94476,0.15365,0.10876
0,0.62667,-0.034527,0.10876
0,-0.11049,0.17091,0.10962
0,-0.17954,0.01079,0.10962
-0.00086319,0.32801,-0.10962,0.10919
-0.0017264,0.67328,-0.053949,0.10919
-0.0012948,0.74666,-0.11221,0.10919
-0.0012948,0.45231,-0.078118,0.10962
0,0.2486,0.088908,0.10962
0.00043159,0.45015,0.081139,0.10876
0.00043159,0.47648,-0.018127,0.10876
0.0017264,-0.30945,0.013379,0.10919
0,-0.057833,0.097972,0.10876
-0.0017264,0.10574,0.031075,0.10876
-0.0012948,0.26198,-0.002158,0.10962
-0.0012948,0.49288,0.17005,0.11006
-0.0017264,0.61934,-0.20069,0.11006
-0.0012948,1.5304,-0.18731,0.10962
-0.00086319,1.7117,-0.32542,0.10962
-0.0012948,1.732,0.16703,0.10962
-0.0017264,1.9266,0.36987,0.10962
-0.0025896,2.1524,-0.19033,0.10962
-0.0025896,0.70393,0.02158,0.10962
-0.002158,-0.23479,0.25076,0.10919
-0.0017264,0.4139,0.22961,0.10919
-0.002158,0.063876,0.15149,0.10962
-0.0034527,-0.25507,-0.05136,0.11006
-0.0030211,-0.3962,-0.035822,0.11006
-0.0025896,-0.85498,0.074666,0.10962
-0.002158,-1.1157,-0.10747,0.10962
-0.00086319,-1.0509,-0.1079,0.10962
-0.0012948,-0.81053,-0.037117,0.10962
-0.00086319,-0.17911,0.023738,0.10876
0,0.039707,-0.072076,0.10876
0,-0.28485,-0.042296,0.10876
0.00043159,-0.38843,-0.0051791,0.10876
0.0012948,-0.43461,-0.079413,0.10919
0.002158,-0.47,-0.0012948,0.10919
0.002158,-0.7363,-0.042296,0.10962
0.002158,-1.0945,0.035391,0.10962
0.002158,-0.81485,0.14372,0.10962
0.0012948,-0.50194,-0.1066,0.10962
-0.00043159,-0.97324,-0.21839,0.10919
-0.0017264,-1.4178,0.056539,0.10919
0,-0.91843,0.009495,0.10962
-0.00086319,-0.58438,-0.084161,0.10962
-0.00086319,-0.80665,0.022874,0.10962
-0.0017264,-0.89728,0.019853,0.10876
-0.0012948,-1.0121,0.096677,0.10919
0,-1.1234,0.074666,0.10962
0,-1.2533,-0.015106,0.10962
0,-1.1014,0.05136,0.10962
0,-0.48468,0.095382,0.10919
0,0.063444,-0.047475,0.10876
0,0.19335,-0.025032,0.10876
0,0.057402,0.019853,0.10919
0,0.16098,0.034527,0.10919
-0.00043159,0.25809,-0.016832,0.10876
-0.00043159,0.22313,-0.1312,0.10876
0,0.21493,0.073371,0.10876
0,0.35563,0.057402,0.10919
0.0017264,0.94174,-0.06517,0.10919
0.0017264,1.2659,0.063444,0.10876
0.0012948,1.1053,0.050928,0.10876
0.0017264,0.91066,0.012948,0.10876
0.0017264,0.84247,-0.053086,0.10876
0.0017264,1.022,0.019853,0.10876
0.0012948,1.3025,-0.027622,0.10876
0.0017264,1.2615,-0.028054,0.10876
0.0017264,0.81053,0.026759,0.10876
0.0025896,0.50928,-0.0082003,0.10833
0.0030211,0.43807,0.069918,0.10833
0.0043159,0.36254,0.077687,0.10833
0.0047475,0.3811,-0.10919,0.10876
0.0051791,0.58783,-0.050928,0.10876
0.0056107,0.75701,-0.015537,0.10876
0.0056107,0.90591,0.0090634,0.10833
0.0056107,0.85455,-0.059991,0.1079
0.0047475,0.49849,-0.058697,0.1079
0.0047475,0.3388,0.036254,0.10876
0.0047475,0.45835,-0.00043159,0.10833
0.0043159,0.42598,-0.034959,0.1079
0.0034527,0.36211,0.04877,0.1079
0.0034527,0.31808,0.13811,0.10833
0.0043159,0.14933,0.017695,0.10876
0.0043159,-0.19508,-0.030643,0.10876
0.0043159,-0.29305,0.065602,0.10876
0.0043159,-0.23133,0.069918,0.10833
0.0047475,-0.36124,0.002158,0.10833
0.0051791,-0.43116,0.098403,0.10876
0.0056107,-0.43591,0.080276,0.10876
0.0056107,-0.65343,0.023738,0.10876
0.0047475,-0.81571,0.0025896,0.10876
0.0047475,-0.56668,-0.096677,0.10876
0.0012948,-0.11998,-0.16789,0.10833
0.0034527,0.15839,-0.18084,0.10876
0.0056107,0.49417,-0.0030211,0.10876
0.0047475,0.47518,0.049202,0.10876
0.0060423,0.025464,-0.0012948,0.10876
0.0060423,-0.64696,0.067328,0.10876
0.0060423,-1.2141,0.053949,0.10876
0.0056107,-1.6672,0.0060423,0.10833
0.0051791,-1.6526,0.084161,0.10833
0.0051791,-1.4174,0.055675,0.10876
0.0047475,-1.4221,-0.1394,0.10876
0.0047475,-1.6858,-0.041433,0.10876
0.0051791,-1.6098,0.048338,0.10833
0.0056107,-1.17,-0.11135,0.10876
0.0060423,-0.8101,-0.13034,0.10876
0.0060423,-0.41476,-0.031075,0.10876
0.0060423,0.038843,-0.033233,0.10876
0.0060423,0.37333,0.0056107,0.10833
0.0064739,0.11524,0.029348,0.1079
0.0073371,-0.30902,0.028485,0.10833
0.0082003,-0.16142,0.18213,0.10876
0.0077687,0.32542,0.14631,0.10876
0.0077687,0.3798,-0.057402,0.10876
0.0086319,0.024601,-0.099698,0.10833
0.0086319,-0.37549,0.090203,0.10876
0.0090634,-0.21666,0.12171,0.10876
0.0086319,0.12171,-0.037117,0.10876
0.0086319,0.17652,-0.13207,0.10919
0.0086319,0.10445,-0.021148,0.10962
0.0069055,0.64523,0.002158,0.10919
0.0069055,1.2408,-0.078118,0.10876
0.0069055,1.4208,-0.14243,0.10876
0.0069055,1.429,-0.0064739,0.10876
0.0064739,1.7864,0.12214,0.10919
0.0060423,2.1847,0.088476,0.10919
0.0060423,2.1239,0.022874,0.10919
0.0056107,1.6422,0.015106,0.10876
0.0051791,1.4005,0.030643,0.10876
0.0047475,1.5343,0.044454,0.10876
0.0047475,1.4937,-0.087613,0.10962
0.0047475,1.1886,-0.05956,0.10962
0.0047475,1.2313,0.14329,0.10919
0.0043159,1.7052,0.055675,0.10876
0.0047475,1.8187,-0.13638,0.10919
0.0047475,1.6431,-0.025464,0.10919
0.0043159,1.5753,0.070781,0.10919
0.0047475,1.956,0.033233,0.11092
0.0047475,2.2227,0.0025896,0.10747
0.0051791,1.8956,-0.03798,0.11437
0.0056107,1.3733,0.15839,0.10142
0.0064739,0.92706,0.23953,0.12516
0.0056107,0.62797,0.07855,0.084592
0.0069055,0.49978,-0.059128,0.16228
0.0077687,0.43116,-0.077255,-0.15322
0.0082003,0.53776,-0.077255,-0.5464
0.0086319,0.59819,-0.050928,-0.47648
0.0086319,0.48597,-0.071644,-0.51014
0.0086319,0.11394,-0.038412,-0.49202
0.0086319,0.085024,0.059991,-0.50151
0.0086319,0.41001,-0.012516,-0.49719
0.0073371,0.74709,-0.12128,-0.49806
0.0073371,0.65084,-0.035822,-0.49763
0.0073371,0.41217,0.036685,-0.49719
0.0073371,0.2227,0.013379,-0.49763
0.0073371,-0.1066,0.069055,-0.49676
0.0073371,-0.37117,0.10488,-0.49676
0.0082003,-0.57402,0.090634,-0.49676
0.0086319,-0.7363,0.12387,-0.4959
0.0086319,-0.87829,0.12085,-0.4959
0.0082003,-1.394,-0.028054,-0.49547
0.0077687,-2.0022,-0.078981,-0.49547
0.0090634,-2.139,-0.0086319,-0.49547
0.0090634,-1.7026,-0.023738,-0.49504
0.0082003,-1.082,-0.031938,-0.49461
0.0073371,-0.69832,-0.080708,-0.49461
0.0069055,-0.87397,-0.18213,-0.49417
0.0069055,-1.0479,-0.041864,-0.49417
0.0069055,-0.57704,0.026759,-0.49417
0.0069055,-0.28312,-0.069918,-0.49461
0.0069055,-0.35347,-0.10747,-0.49331
0.0069055,-0.44411,0.05697,-0.49461
0.0069055,-0.28097,0.14502,-0.49202
0.0073371,-0.29348,0.052223,-0.49461
0.0077687,-0.98792,-0.091498,-0.49158
0.0077687,-1.5214,0.046612,-0.49288
0.0077687,-1.4148,0.11524,-0.49461
0.0077687,-1.0872,0.060423,-0.48554
0.0073371,-1.0609,0.02158,-0.50755
0.0077687,-1.3133,-0.06517,-0.040138
0.0077687,-1.3159,-0.045749,0.13681
0.0073371,-0.959,-0.025464,0.079845
0.0073371,-0.44454,-0.14717,0.1161
0.0077687,0.16487,-0.15063,0.095814
0.0077687,0.49763,-0.06776,0.11135
0.0077687,0.71299,0.037117,0.10358
0.0073371,0.97195,0.04057,0.10833
0.0073371,1.0613,-0.05956,0.1066
0.0073371,0.97885,0.0025896,0.10876
0.0069055,1.0876,0.17177,0.10919
0.0073371,1.4601,0.1161,0.10876
0.0069055,1.4445,0.045749,0.10876
0.0073371,1.1161,0.14545,0.10876
0.0034527,0.58869,0.11265,0.10876
